; ; -22; -21; -20; -19; -18; -17; -16; -15; -14; -13; -12; -11; -10; -9; -8; -7; -6; -5; -4; -3; -2; -1; 0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20; 21; 22; 23
1991; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0023; 0,0082; 0,02; 0,044; 0,19; 0,3; 0,41; 0,64; 0,91; 0,99; 1; 1; 1; 1; 1; 1; 
1991; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0033; 0,0092; 0,021; 0,038; 0,18; 0,37; 0,58; 0,82; 0,95; 0,99; 1; 1; 1; 
1991; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0022; 0,0066; 0,014; 0,026; 0,07; 0,4; 0,71; 0,88; 0,96; 0,99; 1; 1; 1; 1; 1; 
1991; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0043; 0,013; 0,044; 0,34; 0,74; 0,88; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1991; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0032; 0,0082; 0,017; 0,034; 0,3; 0,51; 0,69; 0,87; 0,95; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1991; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0029; 0,082; 0,3; 0,7; 0,9; 0,95; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1991; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0023; 0,0077; 0,019; 0,063; 0,27; 0,74; 0,91; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1992; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00014; 0,0043; 0,014; 0,028; 0,076; 0,36; 0,9; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1992; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00014; 0,0018; 0,017; 0,079; 0,21; 0,53; 0,89; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1992; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,0043; 0,011; 0,021; 0,032; 0,18; 0,79; 0,97; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1992; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0018; 0,0055; 0,035; 0,43; 0,85; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1992; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00082; 0,0037; 0,011; 0,025; 0,11; 0,57; 0,88; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1992; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0015; 0,0045; 0,012; 0,022; 0,034; 0,33; 0,6; 0,86; 0,97; 1; 1; 1; 1; 1; 1; 1; 
1992; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00096; 0,0047; 0,013; 0,025; 0,16; 0,4; 0,67; 0,89; 0,97; 0,99; 1; 1; 1; 1; 1; 
1992; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00055; 0,0044; 0,038; 0,15; 0,42; 0,78; 0,9; 0,96; 0,99; 1; 1; 1; 
1992; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,0049; 0,014; 0,028; 0,24; 0,51; 0,87; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1992; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0049; 0,091; 0,44; 0,73; 0,84; 0,9; 0,95; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1992; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00055; 0,025; 0,15; 0,54; 0,8; 0,93; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1992; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00082; 0,046; 0,18; 0,48; 0,77; 0,92; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1993; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00082; 0,0052; 0,017; 0,15; 0,45; 0,91; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1993; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00069; 0,0036; 0,011; 0,016; 0,027; 0,09; 0,32; 0,88; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1993; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00082; 0,0044; 0,013; 0,072; 0,48; 0,83; 0,93; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1993; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,004; 0,012; 0,026; 0,065; 0,57; 0,96; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1993; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00027; 0,0034; 0,0095; 0,02; 0,044; 0,27; 0,74; 0,95; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1993; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0016; 0,0051; 0,015; 0,027; 0,24; 0,5; 0,81; 0,94; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 
1993; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00069; 0,004; 0,01; 0,022; 0,042; 0,28; 0,63; 0,92; 0,98; 1; 1; 1; 1; 1; 1; 1; 
1993; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0027; 0,0092; 0,093; 0,31; 0,5; 0,65; 0,8; 0,91; 0,98; 1; 1; 1; 1; 1; 1; 
1993; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00069; 0,0026; 0,032; 0,15; 0,45; 0,8; 0,9; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1993; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0018; 0,1; 0,32; 0,66; 0,83; 0,93; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1993; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,04; 0,26; 0,43; 0,57; 0,69; 0,83; 0,9; 0,95; 0,98; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1993; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,015; 0,17; 0,3; 0,52; 0,87; 0,97; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1994; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0012; 0,0055; 0,072; 0,27; 0,78; 0,97; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1994; 2; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,011; 0,046; 0,12; 0,21; 0,28; 0,4; 0,56; 0,68; 0,8; 0,9; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1994; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0048; 0,077; 0,19; 0,39; 0,61; 0,84; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1994; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0018; 0,0064; 0,016; 0,028; 0,23; 0,45; 0,88; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1994; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0043; 0,012; 0,027; 0,2; 0,65; 0,88; 0,96; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1994; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0012; 0,0051; 0,019; 0,08; 0,26; 0,59; 0,86; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 
1994; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0021; 0,011; 0,044; 0,26; 0,5; 0,76; 0,87; 0,95; 0,98; 0,99; 1; 1; 1; 
1994; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,0058; 0,023; 0,12; 0,48; 0,73; 0,87; 0,94; 0,98; 1; 1; 1; 1; 1; 
1994; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00069; 0,0043; 0,014; 0,19; 0,56; 0,77; 0,87; 0,95; 0,98; 1; 1; 1; 1; 1; 1; 
1994; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0034; 0,013; 0,25; 0,45; 0,62; 0,75; 0,85; 0,92; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1994; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00082; 0,13; 0,49; 0,73; 0,91; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1994; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0023; 0,029; 0,08; 0,15; 0,22; 0,31; 0,42; 0,57; 0,78; 0,94; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1995; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0016; 0,027; 0,15; 0,51; 0,78; 0,92; 0,96; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1995; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00082; 0,0037; 0,01; 0,044; 0,37; 0,86; 0,96; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1995; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00055; 0,0037; 0,0099; 0,019; 0,059; 0,57; 0,89; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1995; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0036; 0,009; 0,019; 0,029; 0,1; 0,29; 0,47; 0,8; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1995; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0026; 0,0085; 0,02; 0,037; 0,23; 0,41; 0,78; 0,97; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1995; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0022; 0,0075; 0,019; 0,03; 0,065; 0,19; 0,33; 0,44; 0,78; 0,94; 0,99; 1; 1; 1; 1; 1; 
1995; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0043; 0,014; 0,047; 0,32; 0,54; 0,73; 0,84; 0,93; 0,98; 0,99; 1; 1; 1; 
1995; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0025; 0,0089; 0,023; 0,1; 0,41; 0,67; 0,82; 0,9; 0,96; 0,99; 1; 1; 1; 1; 1; 
1995; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0018; 0,0063; 0,015; 0,026; 0,17; 0,63; 0,82; 0,91; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1995; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0025; 0,11; 0,48; 0,83; 0,92; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1995; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0034; 0,012; 0,069; 0,25; 0,6; 0,74; 0,88; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1995; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0048; 0,052; 0,42; 0,73; 0,85; 0,91; 0,95; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1996; 1; 0; 0; 0; 0; 0; 0; 0; 0,013; 0,042; 0,19; 0,46; 0,62; 0,75; 0,85; 0,92; 0,94; 0,97; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1996; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0021; 0,019; 0,24; 0,54; 0,69; 0,81; 0,88; 0,93; 0,96; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1996; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0049; 0,047; 0,34; 0,64; 0,77; 0,85; 0,91; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1996; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00055; 0,0045; 0,012; 0,026; 0,19; 0,6; 0,95; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1996; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0016; 0,0062; 0,017; 0,029; 0,078; 0,39; 0,78; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1996; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0016; 0,0069; 0,02; 0,058; 0,27; 0,48; 0,82; 0,94; 0,98; 1; 1; 1; 1; 1; 1; 1; 
1996; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0036; 0,0096; 0,02; 0,03; 0,11; 0,28; 0,42; 0,57; 0,72; 0,86; 0,95; 0,99; 1; 1; 1; 1; 
1996; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,0047; 0,013; 0,054; 0,18; 0,54; 0,7; 0,84; 0,94; 0,98; 1; 1; 1; 1; 1; 
1996; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00027; 0,004; 0,011; 0,021; 0,046; 0,43; 0,73; 0,86; 0,94; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1996; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0033; 0,086; 0,24; 0,62; 0,87; 0,94; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1996; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0021; 0,0067; 0,019; 0,18; 0,66; 0,88; 0,95; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1996; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0037; 0,044; 0,22; 0,55; 0,77; 0,88; 0,92; 0,96; 0,98; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1997; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00096; 0,062; 0,27; 0,55; 0,84; 0,93; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1997; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,012; 0,12; 0,31; 0,46; 0,62; 0,83; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1997; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0025; 0,0078; 0,019; 0,078; 0,53; 0,93; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1997; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0016; 0,0051; 0,013; 0,025; 0,062; 0,42; 0,66; 0,86; 0,97; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1997; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0015; 0,0055; 0,013; 0,027; 0,2; 0,54; 0,86; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1997; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0032; 0,0085; 0,02; 0,044; 0,17; 0,32; 0,51; 0,79; 0,95; 1; 1; 1; 1; 1; 1; 1; 
1997; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0019; 0,006; 0,016; 0,027; 0,044; 0,2; 0,4; 0,75; 0,91; 0,98; 1; 1; 1; 1; 1; 
1997; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0015; 0,0052; 0,017; 0,029; 0,24; 0,55; 0,76; 0,89; 0,97; 1; 1; 1; 1; 1; 1; 
1997; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00069; 0,0033; 0,048; 0,29; 0,7; 0,95; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1997; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00014; 0,0033; 0,0095; 0,02; 0,082; 0,53; 0,8; 0,9; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1997; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,04; 0,11; 0,45; 0,87; 0,95; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1997; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,026; 0,12; 0,24; 0,34; 0,54; 0,75; 0,87; 0,93; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1998; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,022; 0,075; 0,14; 0,24; 0,41; 0,69; 0,94; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1998; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0032; 0,049; 0,092; 0,17; 0,3; 0,41; 0,58; 0,79; 0,94; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1998; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0025; 0,0064; 0,013; 0,022; 0,079; 0,49; 0,86; 0,94; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
1998; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00055; 0,003; 0,012; 0,041; 0,14; 0,48; 0,88; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
